,Region,Product,Year,Month,Price
50400,..REGION XI (DAVAO REGION),"FRESH FRUIT, AVOCADO, 1 KG",2024,June,99.28
50401,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",2024,June,34.59
50402,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,June,71.38
50403,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,June,39.18
50404,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2024,June,23.25
50405,..REGION XI (DAVAO REGION),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2024,June,104.36
50406,..REGION XI (DAVAO REGION),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2024,June,97.0
50408,..REGION XI (DAVAO REGION),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,June,120.09
50413,..REGION XI (DAVAO REGION),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2024,June,43.96
50414,..REGION XI (DAVAO REGION),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,June,42.64
50420,..REGION XI (DAVAO REGION),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,June,50.24
50426,..REGION XI (DAVAO REGION),"FRESH FRUIT, LANZONES, 1 KG",2024,June,65.0
50432,..REGION XI (DAVAO REGION),"CALAMANSI, LOOSE, 1 KG",2024,June,67.09
50435,..REGION XI (DAVAO REGION),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2024,June,52.09
50436,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, AVOCADO, 1 KG",2024,June,88.41
50437,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",2024,June,23.17
50438,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,June,54.22
50439,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,June,38.18
50440,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2024,June,30.0
50441,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2024,June,68.66
50442,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2024,June,103.95
50450,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,June,25.12
50452,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",2024,June,26.4
50456,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,June,47.19
50458,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2024,June,309.17
50461,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",2024,June,95.32
50462,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, LANZONES, 1 KG",2024,June,121.09
50463,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, RAMBUTAN, 1 KG",2024,June,80.84
50465,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2024,June,87.5
50468,..REGION XII (SOCCSKSARGEN),"CALAMANSI, LOOSE, 1 KG",2024,June,57.49
50469,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",2024,June,146.36
50470,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",2024,June,44.84
50471,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2024,June,36.25
50472,..REGION XIII (Caraga),"FRESH FRUIT, AVOCADO, 1 KG",2024,June,123.57
50474,..REGION XIII (Caraga),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,June,69.48
50475,..REGION XIII (Caraga),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,June,37.79
50478,..REGION XIII (Caraga),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2024,June,113.75
50480,..REGION XIII (Caraga),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,June,117.6
50485,..REGION XIII (Caraga),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2024,June,49.1
50486,..REGION XIII (Caraga),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,June,38.75
50492,..REGION XIII (Caraga),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,June,53.23
50498,..REGION XIII (Caraga),"FRESH FRUIT, LANZONES, 1 KG",2024,June,74.75
50500,..REGION XIII (Caraga),"FRESH FRUIT, POMELO, MEDIUM, 1 KG",2024,June,108.96
50504,..REGION XIII (Caraga),"CALAMANSI, LOOSE, 1 KG",2024,June,105.05
50507,..REGION XIII (Caraga),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2024,June,26.67
50508,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, AVOCADO, 1 KG",2024,June,66.1
50510,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,June,54.82
50511,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,June,38.32
50512,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2024,June,31.0
50513,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2024,June,33.75
50514,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2024,June,128.13
50515,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2024,June,73.88
50516,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,June,160.0
50519,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2024,June,105.83
50521,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2024,June,21.25
50522,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,June,36.96
50528,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,June,88.79
50529,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, GRAPES, 1 KG",2024,June,305.0
50534,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, LANZONES, 1 KG",2024,June,66.0
50535,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, RAMBUTAN, 1 KG",2024,June,64.17
50540,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"CALAMANSI, LOOSE, 1 KG",2024,June,58.46
50543,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2024,June,31.0
50544,PHILIPPINES,"FRESH FRUIT, AVOCADO, 1 KG",2024,July,107.27
50545,PHILIPPINES,"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",2024,July,31.3
50546,PHILIPPINES,"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,July,84.49
50547,PHILIPPINES,"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,July,50.43
50548,PHILIPPINES,"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2024,July,36.94
50549,PHILIPPINES,"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2024,July,86.69
50550,PHILIPPINES,"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2024,July,106.03
50551,PHILIPPINES,"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2024,July,41.3
50552,PHILIPPINES,"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,July,126.46
50553,PHILIPPINES,"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",2024,July,66.11
50554,PHILIPPINES,"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",2024,July,88.54
50555,PHILIPPINES,"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2024,July,116.56
50556,PHILIPPINES,"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2024,July,117.69
50557,PHILIPPINES,"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2024,July,47.79
50558,PHILIPPINES,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,July,48.47
50559,PHILIPPINES,"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2024,July,51.96
50560,PHILIPPINES,"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",2024,July,37.24
50561,PHILIPPINES,"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",2024,July,63.85
50562,PHILIPPINES,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",2024,July,60.03
50563,PHILIPPINES,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2024,July,71.68
50564,PHILIPPINES,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,July,66.15
50565,PHILIPPINES,"FRESH FRUIT, GRAPES, 1 KG",2024,July,298.77
50566,PHILIPPINES,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2024,July,306.2
50567,PHILIPPINES,"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",2024,July,210.42
50568,PHILIPPINES,"FRESH FRUIT, GUYABANO, 1 KG",2024,July,69.29
50569,PHILIPPINES,"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",2024,July,78.63
50570,PHILIPPINES,"FRESH FRUIT, LANZONES, 1 KG",2024,July,119.12
50571,PHILIPPINES,"FRESH FRUIT, RAMBUTAN, 1 KG",2024,July,88.39
50572,PHILIPPINES,"FRESH FRUIT, POMELO, MEDIUM, 1 KG",2024,July,116.26
50573,PHILIPPINES,"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2024,July,89.97
50574,PHILIPPINES,"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",2024,July,140.79
50575,PHILIPPINES,"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2024,July,70.23
50576,PHILIPPINES,"CALAMANSI, LOOSE, 1 KG",2024,July,89.79
50577,PHILIPPINES,"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",2024,July,125.04
50578,PHILIPPINES,"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",2024,July,57.23
50579,PHILIPPINES,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2024,July,51.17
50580,..National Capital Region (NCR),"FRESH FRUIT, AVOCADO, 1 KG",2024,July,175.96
50582,..National Capital Region (NCR),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,July,102.13
50588,..National Capital Region (NCR),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,July,151.57
50600,..National Capital Region (NCR),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,July,83.35
50601,..National Capital Region (NCR),"FRESH FRUIT, GRAPES, 1 KG",2024,July,280.76
50612,..National Capital Region (NCR),"CALAMANSI, LOOSE, 1 KG",2024,July,132.56
50618,..Cordillera Administrative Region (CAR),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,July,94.71
50619,..Cordillera Administrative Region (CAR),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,July,53.44
50620,..Cordillera Administrative Region (CAR),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2024,July,50.36
50624,..Cordillera Administrative Region (CAR),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,July,67.5
50626,..Cordillera Administrative Region (CAR),"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",2024,July,82.56
50628,..Cordillera Administrative Region (CAR),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2024,July,125.07
50629,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2024,July,53.75
50630,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,July,52.8
50635,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2024,July,85.09
50636,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,July,60.0
50645,..Cordillera Administrative Region (CAR),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2024,July,88.57
50646,..Cordillera Administrative Region (CAR),"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",2024,July,154.0
50648,..Cordillera Administrative Region (CAR),"CALAMANSI, LOOSE, 1 KG",2024,July,99.47
50651,..Cordillera Administrative Region (CAR),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2024,July,60.0
50652,..REGION I (ILOCOS REGION),"FRESH FRUIT, AVOCADO, 1 KG",2024,July,97.5
50654,..REGION I (ILOCOS REGION),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,July,94.58
50655,..REGION I (ILOCOS REGION),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,July,65.0
50656,..REGION I (ILOCOS REGION),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2024,July,38.75
50660,..REGION I (ILOCOS REGION),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,July,102.5
50661,..REGION I (ILOCOS REGION),"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",2024,July,90.0
50664,..REGION I (ILOCOS REGION),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2024,July,52.5
50666,..REGION I (ILOCOS REGION),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,July,55.59
50667,..REGION I (ILOCOS REGION),"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2024,July,72.5
50670,..REGION I (ILOCOS REGION),"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",2024,July,82.5
50672,..REGION I (ILOCOS REGION),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,July,77.5
50673,..REGION I (ILOCOS REGION),"FRESH FRUIT, GRAPES, 1 KG",2024,July,288.75
50674,..REGION I (ILOCOS REGION),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2024,July,290.0
50679,..REGION I (ILOCOS REGION),"FRESH FRUIT, RAMBUTAN, 1 KG",2024,July,131.25
50684,..REGION I (ILOCOS REGION),"CALAMANSI, LOOSE, 1 KG",2024,July,97.08
50688,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, AVOCADO, 1 KG",2024,July,67.5
50690,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,July,64.85
50691,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,July,49.02
50693,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2024,July,51.0
50696,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,July,110.47
50697,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",2024,July,67.5
50698,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",2024,July,120.0
50702,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,July,37.82
50703,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2024,July,36.88
50706,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",2024,July,58.75
50707,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2024,July,43.75
50708,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,July,45.98
50710,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2024,July,303.75
50711,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",2024,July,216.25
50712,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, GUYABANO, 1 KG",2024,July,43.75
50714,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, LANZONES, 1 KG",2024,July,195.0
50717,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2024,July,69.31
50719,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2024,July,55.96
50720,..REGION II (CAGAYAN VALLEY),"CALAMANSI, LOOSE, 1 KG",2024,July,98.75
50723,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2024,July,35.63
50724,..REGION III (CENTRAL LUZON),"FRESH FRUIT, AVOCADO, 1 KG",2024,July,126.25
50726,..REGION III (CENTRAL LUZON),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,July,100.1
50727,..REGION III (CENTRAL LUZON),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,July,64.3
50728,..REGION III (CENTRAL LUZON),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2024,July,32.84
50729,..REGION III (CENTRAL LUZON),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2024,July,128.57
50731,..REGION III (CENTRAL LUZON),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2024,July,30.63
50732,..REGION III (CENTRAL LUZON),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,July,138.98
50735,..REGION III (CENTRAL LUZON),"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2024,July,141.25
50736,..REGION III (CENTRAL LUZON),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2024,July,141.25
50738,..REGION III (CENTRAL LUZON),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,July,51.57
50739,..REGION III (CENTRAL LUZON),"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2024,July,53.97
50741,..REGION III (CENTRAL LUZON),"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",2024,July,71.88
50743,..REGION III (CENTRAL LUZON),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2024,July,75.84
50744,..REGION III (CENTRAL LUZON),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,July,87.99
50745,..REGION III (CENTRAL LUZON),"FRESH FRUIT, GRAPES, 1 KG",2024,July,285.04
50746,..REGION III (CENTRAL LUZON),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2024,July,336.13
50747,..REGION III (CENTRAL LUZON),"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",2024,July,209.25
50750,..REGION III (CENTRAL LUZON),"FRESH FRUIT, LANZONES, 1 KG",2024,July,213.75
50753,..REGION III (CENTRAL LUZON),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2024,July,129.25
50754,..REGION III (CENTRAL LUZON),"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",2024,July,114.38
50755,..REGION III (CENTRAL LUZON),"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2024,July,85.08
50756,..REGION III (CENTRAL LUZON),"CALAMANSI, LOOSE, 1 KG",2024,July,119.52
50762,..REGION IV-A (CALABARZON),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,July,98.75
50763,..REGION IV-A (CALABARZON),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,July,63.25
50764,..REGION IV-A (CALABARZON),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2024,July,35.44
50767,..REGION IV-A (CALABARZON),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2024,July,28.32
50768,..REGION IV-A (CALABARZON),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,July,142.86
50771,..REGION IV-A (CALABARZON),"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2024,July,108.75
50773,..REGION IV-A (CALABARZON),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2024,July,68.0
50774,..REGION IV-A (CALABARZON),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,July,65.63
50777,..REGION IV-A (CALABARZON),"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",2024,July,61.17
50779,..REGION IV-A (CALABARZON),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2024,July,99.25
50780,..REGION IV-A (CALABARZON),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,July,95.63
50781,..REGION IV-A (CALABARZON),"FRESH FRUIT, GRAPES, 1 KG",2024,July,340.5
50782,..REGION IV-A (CALABARZON),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2024,July,316.5
50785,..REGION IV-A (CALABARZON),"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",2024,July,96.25
50789,..REGION IV-A (CALABARZON),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2024,July,72.86
50791,..REGION IV-A (CALABARZON),"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2024,July,65.92
50792,..REGION IV-A (CALABARZON),"CALAMANSI, LOOSE, 1 KG",2024,July,131.25
50795,..REGION IV-A (CALABARZON),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2024,July,128.13
50798,..MIMAROPA REGION,"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,July,99.17
50799,..MIMAROPA REGION,"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,July,53.4
50800,..MIMAROPA REGION,"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2024,July,32.82
50804,..MIMAROPA REGION,"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,July,125.58
50807,..MIMAROPA REGION,"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2024,July,118.75
50808,..MIMAROPA REGION,"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2024,July,142.5
50810,..MIMAROPA REGION,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,July,57.04
50815,..MIMAROPA REGION,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2024,July,78.54
50816,..MIMAROPA REGION,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,July,70.78
50818,..MIMAROPA REGION,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2024,July,316.57
50825,..MIMAROPA REGION,"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2024,July,95.0
50827,..MIMAROPA REGION,"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2024,July,52.29
50828,..MIMAROPA REGION,"CALAMANSI, LOOSE, 1 KG",2024,July,98.13
50830,..MIMAROPA REGION,"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",2024,July,87.5
50831,..MIMAROPA REGION,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2024,July,53.61
50832,..REGION V (BICOL REGION),"FRESH FRUIT, AVOCADO, 1 KG",2024,July,152.95
50834,..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2024,July,94.55
50835,..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2024,July,58.3
50836,..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2024,July,37.5
50839,..REGION V (BICOL REGION),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2024,July,31.25
50840,..REGION V (BICOL REGION),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2024,July,122.85
50844,..REGION V (BICOL REGION),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2024,July,128.75
50846,..REGION V (BICOL REGION),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2024,July,48.94
50847,..REGION V (BICOL REGION),"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2024,July,46.78
50850,..REGION V (BICOL REGION),"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",2024,July,52.97
50852,..REGION V (BICOL REGION),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2024,July,72.19
50861,..REGION V (BICOL REGION),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2024,July,45.0
50864,..REGION V (BICOL REGION),"CALAMANSI, LOOSE, 1 KG",2024,July,111.85
50865,..REGION V (BICOL REGION),"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",2024,July,137.5
50867,..REGION V (BICOL REGION),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2024,July,38.75
50868,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, AVOCADO, 1 KG",2024,July,155.0
